item_id,order_id,product_id,quantity,unit_price,discount_pct_x,final_price,line_total,cost_total,customer_id,order_date,status,payment_method,discount_pct_y,shipping_cost,first_name,last_name,email,region,segment,acquisition_channel,registration_date,age,gender,product_name,category,subcategory,cost_price,rating,year,month,month_name,quarter,profit
ITEM0001079040,ORD0001079,PROD0041,5,539.28,0.0,539.28,2696.4,1611.75,CUST01966,2024-08-22,Delivered,Credit Card,0.0,4.01,Anjali,Williams,user1966@email.com,North,B2B,Social Media,2024-03-18,63,Other,Laptop Basic,Electronics,Laptop,322.35,4.5,2024,8,Aug,2024Q3,1084.65
ITEM0001079094,ORD0001079,PROD0095,1,1855.24,0.0,1855.24,1855.24,577.41,CUST01966,2024-08-22,Delivered,Credit Card,0.0,4.01,Anjali,Williams,user1966@email.com,North,B2B,Social Media,2024-03-18,63,Other,Shorts Pro,Clothing,Shorts,577.41,4.6,2024,8,Aug,2024Q3,1277.83
ITEM0001080063,ORD0001080,PROD0064,4,1063.77,0.0,1063.77,4255.08,2300.92,CUST01269,2024-01-19,Delivered,UPI,0.0,11.74,Kiran,Mehta,user1269@email.com,North,B2C,Direct,2022-04-12,32,Other,Yoga Mat Ultra,Sports,Yoga Mat,575.23,3.1,2024,1,Jan,2024Q1,1954.1599999999999
ITEM0001081100,ORD0001081,PROD0101,3,728.41,0.0,728.41,2185.23,799.26,CUST01739,2024-05-09,Delivered,UPI,0.0,11.66,James,Sharma,user1739@email.com,North,B2C,Social Media,2023-02-13,30,Female,Curtains Elite,Home & Garden,Curtains,266.42,2.7,2024,5,May,2024Q2,1385.97
ITEM0001081111,ORD0001081,PROD0112,2,1284.78,0.0,1284.78,2569.56,738.54,CUST01739,2024-05-09,Delivered,UPI,0.0,11.66,James,Sharma,user1739@email.com,North,B2C,Social Media,2023-02-13,30,Female,Moisturizer Elite,Beauty,Moisturizer,369.27,4.5,2024,5,May,2024Q2,1831.02
ITEM0001081081,ORD0001081,PROD0082,5,1452.3,0.0,1452.3,7261.5,2729.6,CUST01739,2024-05-09,Delivered,UPI,0.0,11.66,James,Sharma,user1739@email.com,North,B2C,Social Media,2023-02-13,30,Female,Tablet Ultra,Electronics,Tablet,545.92,4.6,2024,5,May,2024Q2,4531.9
ITEM0001081059,ORD0001081,PROD0060,5,779.26,0.0,779.26,3896.3,3242.45,CUST01739,2024-05-09,Delivered,UPI,0.0,11.66,James,Sharma,user1739@email.com,North,B2C,Social Media,2023-02-13,30,Female,Rug Basic,Home & Garden,Rug,648.49,4.7,2024,5,May,2024Q2,653.8500000000004
ITEM0001082063,ORD0001082,PROD0064,2,1063.77,0.05,1010.58,2021.16,1150.46,CUST01432,2024-11-18,Delivered,Net Banking,0.05,8.27,Sneha,Mehta,user1432@email.com,West,Enterprise,Email,2024-06-13,61,Male,Yoga Mat Ultra,Sports,Yoga Mat,575.23,3.1,2024,11,Nov,2024Q4,870.7
ITEM0001084140,ORD0001084,PROD0141,3,1902.6,0.15,1617.21,4851.63,1694.55,CUST00168,2024-11-20,Delivered,Wallet,0.15,14.01,Suresh,Davis,user168@email.com,East,B2C,Email,2024-11-13,18,Female,Curtains Basic,Home & Garden,Curtains,564.85,4.2,2024,11,Nov,2024Q4,3157.08
ITEM0001084057,ORD0001084,PROD0058,4,483.17,0.15,410.69,1642.76,1128.76,CUST00168,2024-11-20,Delivered,Wallet,0.15,14.01,Suresh,Davis,user168@email.com,East,B2C,Email,2024-11-13,18,Female,Blender Basic,Home & Garden,Blender,282.19,2.8,2024,11,Nov,2024Q4,514.0
ITEM0001084082,ORD0001084,PROD0083,5,1403.5,0.15,1192.97,5964.85,2871.45,CUST00168,2024-11-20,Delivered,Wallet,0.15,14.01,Suresh,Davis,user168@email.com,East,B2C,Email,2024-11-13,18,Female,Headphones Ultra,Electronics,Headphones,574.29,4.6,2024,11,Nov,2024Q4,3093.4000000000005
ITEM0001084069,ORD0001084,PROD0070,3,1063.47,0.15,903.95,2711.85,1379.43,CUST00168,2024-11-20,Delivered,Wallet,0.15,14.01,Suresh,Davis,user168@email.com,East,B2C,Email,2024-11-13,18,Female,Backpack Elite,Sports,Backpack,459.81,4.1,2024,11,Nov,2024Q4,1332.4199999999998
ITEM0001084054,ORD0001084,PROD0055,5,1316.97,0.15,1119.42,5597.1,3638.2,CUST00168,2024-11-20,Delivered,Wallet,0.15,14.01,Suresh,Davis,user168@email.com,East,B2C,Email,2024-11-13,18,Female,Shorts Elite,Clothing,Shorts,727.64,4.5,2024,11,Nov,2024Q4,1958.9000000000005
ITEM0001085137,ORD0001085,PROD0138,2,50.39,0.05,47.87,95.74,45.16,CUST01535,2024-11-05,Delivered,UPI,0.05,11.77,Amit,Kumar,user1535@email.com,East,Enterprise,Organic Search,2024-08-14,20,Other,Blender Pro,Home & Garden,Blender,22.58,3.4,2024,11,Nov,2024Q4,50.58
ITEM0001086139,ORD0001086,PROD0140,3,1547.37,0.05,1470.0,4410.0,1373.85,CUST00607,2024-10-28,Delivered,Net Banking,0.05,9.13,Oliver,Taylor,user607@email.com,North,B2C,Referral,2024-03-23,33,Female,Rug Pro,Home & Garden,Rug,457.95,4.0,2024,10,Oct,2024Q4,3036.15
ITEM0001086019,ORD0001086,PROD0020,2,1807.57,0.05,1717.19,3434.38,1238.6,CUST00607,2024-10-28,Delivered,Net Banking,0.05,9.13,Oliver,Taylor,user607@email.com,North,B2C,Referral,2024-03-23,33,Female,Rug Plus,Home & Garden,Rug,619.3,3.3,2024,10,Oct,2024Q4,2195.78
ITEM0001086106,ORD0001086,PROD0107,5,1192.74,0.05,1133.1,5665.5,2983.65,CUST00607,2024-10-28,Delivered,Net Banking,0.05,9.13,Oliver,Taylor,user607@email.com,North,B2C,Referral,2024-03-23,33,Female,Cycling Helmet Basic,Sports,Cycling Helmet,596.73,3.7,2024,10,Oct,2024Q4,2681.85
ITEM0001086024,ORD0001086,PROD0025,1,646.45,0.05,614.13,614.13,265.02,CUST00607,2024-10-28,Delivered,Net Banking,0.05,9.13,Oliver,Taylor,user607@email.com,North,B2C,Referral,2024-03-23,33,Female,Dumbbell Set Elite,Sports,Dumbbell Set,265.02,3.3,2024,10,Oct,2024Q4,349.11
ITEM0001088001,ORD0001088,PROD0002,5,765.17,0.0,765.17,3825.85,2450.25,CUST01019,2024-04-30,Delivered,UPI,0.0,10.37,Sophia,Sharma,user1019@email.com,East,B2C,Organic Search,2023-11-21,32,Other,Tablet Ultra,Electronics,Tablet,490.05,4.1,2024,4,Apr,2024Q2,1375.6
ITEM0001088024,ORD0001088,PROD0025,5,646.45,0.0,646.45,3232.25,1325.1,CUST01019,2024-04-30,Delivered,UPI,0.0,10.37,Sophia,Sharma,user1019@email.com,East,B2C,Organic Search,2023-11-21,32,Other,Dumbbell Set Elite,Sports,Dumbbell Set,265.02,3.3,2024,4,Apr,2024Q2,1907.15
ITEM0001088070,ORD0001088,PROD0071,4,1656.86,0.0,1656.86,6627.44,3107.08,CUST01019,2024-04-30,Delivered,UPI,0.0,10.37,Sophia,Sharma,user1019@email.com,East,B2C,Organic Search,2023-11-21,32,Other,Water Bottle Plus,Sports,Water Bottle,776.77,4.1,2024,4,Apr,2024Q2,3520.3599999999997
ITEM0001089070,ORD0001089,PROD0071,5,1656.86,0.15,1408.33,7041.65,3883.85,CUST01669,2024-09-29,Processing,Credit Card,0.15,8.34,Suresh,Williams,user1669@email.com,North,B2C,Affiliate,2023-09-21,62,Female,Water Bottle Plus,Sports,Water Bottle,776.77,4.1,2024,9,Sep,2024Q3,3157.7999999999997
ITEM0001090076,ORD0001090,PROD0077,4,901.97,0.0,901.97,3607.88,1459.16,CUST00426,2023-01-31,Delivered,PayPal,0.0,5.97,Arjun,Williams,user426@email.com,Central,B2C,Email,2022-08-01,44,Other,Face Mask Pro,Beauty,Face Mask,364.79,4.7,2023,1,Jan,2023Q1,2148.7200000000003
ITEM0001091042,ORD0001091,PROD0043,2,895.69,0.0,895.69,1791.38,1213.0,CUST00813,2023-05-10,Delivered,Debit Card,0.0,11.23,Sophia,Taylor,user813@email.com,North,B2C,Referral,2022-12-19,42,Male,Headphones Basic,Electronics,Headphones,606.5,4.0,2023,5,May,2023Q2,578.3800000000001
ITEM0001091099,ORD0001091,PROD0100,2,1277.87,0.0,1277.87,2555.74,1385.62,CUST00813,2023-05-10,Delivered,Debit Card,0.0,11.23,Sophia,Taylor,user813@email.com,North,B2C,Referral,2022-12-19,42,Male,Rug Elite,Home & Garden,Rug,692.81,3.1,2023,5,May,2023Q2,1170.12
ITEM0001091075,ORD0001091,PROD0076,5,981.83,0.0,981.83,4909.15,3324.55,CUST00813,2023-05-10,Delivered,Debit Card,0.0,11.23,Sophia,Taylor,user813@email.com,North,B2C,Referral,2022-12-19,42,Male,Shampoo Elite,Beauty,Shampoo,664.91,4.7,2023,5,May,2023Q2,1584.5999999999995
ITEM0001091088,ORD0001091,PROD0089,1,865.65,0.0,865.65,865.65,338.11,CUST00813,2023-05-10,Delivered,Debit Card,0.0,11.23,Sophia,Taylor,user813@email.com,North,B2C,Referral,2022-12-19,42,Male,Jeans Plus,Clothing,Jeans,338.11,3.4,2023,5,May,2023Q2,527.54
ITEM0001091103,ORD0001091,PROD0104,4,727.13,0.0,727.13,2908.52,1215.12,CUST00813,2023-05-10,Delivered,Debit Card,0.0,11.23,Sophia,Taylor,user813@email.com,North,B2C,Referral,2022-12-19,42,Male,Yoga Mat Basic,Sports,Yoga Mat,303.78,4.0,2023,5,May,2023Q2,1693.4
ITEM0001093105,ORD0001093,PROD0106,4,493.42,0.1,444.08,1776.32,778.8,CUST01681,2024-02-26,Delivered,Credit Card,0.1,14.9,Emma,Mehta,user1681@email.com,East,B2C,Paid Search,2022-12-09,54,Other,Running Shoes Ultra,Sports,Running Shoes,194.7,4.5,2024,2,Feb,2024Q1,997.52
ITEM0001094105,ORD0001094,PROD0106,2,493.42,0.0,493.42,986.84,389.4,CUST01472,2024-12-12,Delivered,UPI,0.0,6.77,Deepa,Patel,user1472@email.com,Central,B2C,Paid Search,2024-11-28,61,Other,Running Shoes Ultra,Sports,Running Shoes,194.7,4.5,2024,12,Dec,2024Q4,597.44
ITEM0001094140,ORD0001094,PROD0141,2,1902.6,0.0,1902.6,3805.2,1129.7,CUST01472,2024-12-12,Delivered,UPI,0.0,6.77,Deepa,Patel,user1472@email.com,Central,B2C,Paid Search,2024-11-28,61,Other,Curtains Basic,Home & Garden,Curtains,564.85,4.2,2024,12,Dec,2024Q4,2675.5
ITEM0001095146,ORD0001095,PROD0147,1,1147.03,0.0,1147.03,1147.03,584.29,CUST00674,2024-09-11,Delivered,UPI,0.0,1.61,Suresh,Wilson,user674@email.com,South,Enterprise,Direct,2024-06-18,34,Other,Cycling Helmet Pro,Sports,Cycling Helmet,584.29,3.5,2024,9,Sep,2024Q3,562.74
ITEM0001096020,ORD0001096,PROD0021,2,730.03,0.0,730.03,1460.06,742.68,CUST00233,2023-11-13,Delivered,Net Banking,0.0,4.08,Emma,Smith,user233@email.com,Central,B2C,Email,2022-02-28,27,Male,Curtains Elite,Home & Garden,Curtains,371.34,4.0,2023,11,Nov,2023Q4,717.38
ITEM0001096049,ORD0001096,PROD0050,2,678.16,0.0,678.16,1356.32,907.68,CUST00233,2023-11-13,Delivered,Net Banking,0.0,4.08,Emma,Smith,user233@email.com,Central,B2C,Email,2022-02-28,27,Male,Jacket Plus,Clothing,Jacket,453.84,4.2,2023,11,Nov,2023Q4,448.64
ITEM0001097052,ORD0001097,PROD0053,5,646.04,0.15,549.13,2745.65,2086.45,CUST00558,2023-07-09,Delivered,UPI,0.15,12.5,James,Shah,user558@email.com,South,B2C,Email,2022-12-10,50,Male,Boots Plus,Clothing,Boots,417.29,4.7,2023,7,Jul,2023Q3,659.2000000000003
ITEM0001097070,ORD0001097,PROD0071,1,1656.86,0.15,1408.33,1408.33,776.77,CUST00558,2023-07-09,Delivered,UPI,0.15,12.5,James,Shah,user558@email.com,South,B2C,Email,2022-12-10,50,Male,Water Bottle Plus,Sports,Water Bottle,776.77,4.1,2023,7,Jul,2023Q3,631.56
ITEM0001100106,ORD0001100,PROD0107,4,1192.74,0.15,1013.83,4055.32,2386.92,CUST00098,2023-07-01,Delivered,Credit Card,0.15,2.26,Kavya,Davis,user98@email.com,West,B2C,Organic Search,2022-03-05,50,Other,Cycling Helmet Basic,Sports,Cycling Helmet,596.73,3.7,2023,7,Jul,2023Q3,1668.4
ITEM0001100030,ORD0001100,PROD0031,5,2463.62,0.15,2094.08,10470.4,3795.3,CUST00098,2023-07-01,Delivered,Credit Card,0.15,2.26,Kavya,Davis,user98@email.com,West,B2C,Organic Search,2022-03-05,50,Other,Water Bottle Basic,Sports,Water Bottle,759.06,3.2,2023,7,Jul,2023Q3,6675.099999999999
ITEM0001101031,ORD0001101,PROD0032,2,824.92,0.15,701.18,1402.36,1326.88,CUST00068,2024-12-03,Processing,Net Banking,0.15,0.59,Emma,Kumar,user68@email.com,East,B2C,Referral,2023-05-03,44,Female,Moisturizer Plus,Beauty,Moisturizer,663.44,3.6,2024,12,Dec,2024Q4,75.47999999999979
ITEM0001103097,ORD0001103,PROD0098,4,2065.19,0.05,1961.93,7847.72,3192.4,CUST01159,2024-12-28,Delivered,Net Banking,0.05,1.5,Isabella,Patel,user1159@email.com,East,B2C,Organic Search,2022-11-25,65,Male,Blender Ultra,Home & Garden,Blender,798.1,3.4,2024,12,Dec,2024Q4,4655.32
ITEM0001103015,ORD0001103,PROD0016,1,517.31,0.05,491.44,491.44,333.95,CUST01159,2024-12-28,Delivered,Net Banking,0.05,1.5,Isabella,Patel,user1159@email.com,East,B2C,Organic Search,2022-11-25,65,Male,Sofa Plus,Home & Garden,Sofa,333.95,3.2,2024,12,Dec,2024Q4,157.49
ITEM0001103020,ORD0001103,PROD0021,1,730.03,0.05,693.53,693.53,371.34,CUST01159,2024-12-28,Delivered,Net Banking,0.05,1.5,Isabella,Patel,user1159@email.com,East,B2C,Organic Search,2022-11-25,65,Male,Curtains Elite,Home & Garden,Curtains,371.34,4.0,2024,12,Dec,2024Q4,322.19
ITEM0001103082,ORD0001103,PROD0083,4,1403.5,0.05,1333.32,5333.28,2297.16,CUST01159,2024-12-28,Delivered,Net Banking,0.05,1.5,Isabella,Patel,user1159@email.com,East,B2C,Organic Search,2022-11-25,65,Male,Headphones Ultra,Electronics,Headphones,574.29,4.6,2024,12,Dec,2024Q4,3036.12
ITEM0001105074,ORD0001105,PROD0075,1,433.01,0.0,433.01,433.01,344.08,CUST00622,2024-08-12,Delivered,Net Banking,0.0,8.33,Aarav,Miller,user622@email.com,North,B2C,Email,2024-02-14,55,Female,Foundation Ultra,Beauty,Foundation,344.08,2.7,2024,8,Aug,2024Q3,88.93
ITEM0001105023,ORD0001105,PROD0024,2,39.44,0.0,39.44,78.88,35.76,CUST00622,2024-08-12,Delivered,Net Banking,0.0,8.33,Aarav,Miller,user622@email.com,North,B2C,Email,2024-02-14,55,Female,Yoga Mat Pro,Sports,Yoga Mat,17.88,3.8,2024,8,Aug,2024Q3,43.12
ITEM0001106019,ORD0001106,PROD0020,4,1807.57,0.05,1717.19,6868.76,2477.2,CUST01722,2024-03-27,Delivered,PayPal,0.05,2.05,Vikram,Smith,user1722@email.com,Central,Enterprise,Social Media,2023-02-07,55,Other,Rug Plus,Home & Garden,Rug,619.3,3.3,2024,3,Mar,2024Q1,4391.56
ITEM0001106054,ORD0001106,PROD0055,4,1316.97,0.05,1251.12,5004.48,2910.56,CUST01722,2024-03-27,Delivered,PayPal,0.05,2.05,Vikram,Smith,user1722@email.com,Central,Enterprise,Social Media,2023-02-07,55,Other,Shorts Elite,Clothing,Shorts,727.64,4.5,2024,3,Mar,2024Q1,2093.9199999999996
ITEM0001107141,ORD0001107,PROD0142,1,1191.56,0.0,1191.56,1191.56,433.02,CUST01740,2024-06-03,Delivered,UPI,0.0,2.81,Vikram,Joshi,user1740@email.com,Central,B2B,Social Media,2022-04-03,60,Male,Plant Pot Elite,Home & Garden,Plant Pot,433.02,3.9,2024,6,Jun,2024Q2,758.54
ITEM0001108147,ORD0001108,PROD0148,3,1588.18,0.2,1270.54,3811.62,2278.44,CUST00077,2024-11-13,Delivered,Wallet,0.2,14.79,Pooja,Gupta,user77@email.com,Central,B2C,Direct,2023-10-23,33,Male,Tennis Racket Basic,Sports,Tennis Racket,759.48,4.2,2024,11,Nov,2024Q4,1533.1799999999998
ITEM0001109060,ORD0001109,PROD0061,1,289.72,0.0,289.72,289.72,106.92,CUST00347,2024-11-15,Delivered,PayPal,0.0,13.15,Meera,Taylor,user347@email.com,North,B2C,Organic Search,2024-10-22,24,Other,Curtains Elite,Home & Garden,Curtains,106.92,4.0,2024,11,Nov,2024Q4,182.8
ITEM0001110047,ORD0001110,PROD0048,3,1599.37,0.0,1599.37,4798.11,1566.27,CUST01885,2024-02-23,Delivered,Net Banking,0.0,9.95,Noah,Wilson,user1885@email.com,East,B2C,Referral,2022-09-20,43,Female,T-Shirt Basic,Clothing,T-Shirt,522.09,4.9,2024,2,Feb,2024Q1,3231.8399999999997
ITEM0001110099,ORD0001110,PROD0100,3,1277.87,0.0,1277.87,3833.61,2078.43,CUST01885,2024-02-23,Delivered,Net Banking,0.0,9.95,Noah,Wilson,user1885@email.com,East,B2C,Referral,2022-09-20,43,Female,Rug Elite,Home & Garden,Rug,692.81,3.1,2024,2,Feb,2024Q1,1755.1800000000003
ITEM0001110017,ORD0001110,PROD0018,3,513.98,0.0,513.98,1541.94,636.81,CUST01885,2024-02-23,Delivered,Net Banking,0.0,9.95,Noah,Wilson,user1885@email.com,East,B2C,Referral,2022-09-20,43,Female,Blender Elite,Home & Garden,Blender,212.27,2.6,2024,2,Feb,2024Q1,905.1300000000001
ITEM0001110104,ORD0001110,PROD0105,2,1798.04,0.0,1798.04,3596.08,1342.74,CUST01885,2024-02-23,Delivered,Net Banking,0.0,9.95,Noah,Wilson,user1885@email.com,East,B2C,Referral,2022-09-20,43,Female,Dumbbell Set Pro,Sports,Dumbbell Set,671.37,2.7,2024,2,Feb,2024Q1,2253.34
ITEM0001110140,ORD0001110,PROD0141,3,1902.6,0.0,1902.6,5707.8,1694.55,CUST01885,2024-02-23,Delivered,Net Banking,0.0,9.95,Noah,Wilson,user1885@email.com,East,B2C,Referral,2022-09-20,43,Female,Curtains Basic,Home & Garden,Curtains,564.85,4.2,2024,2,Feb,2024Q1,4013.25
ITEM0001111072,ORD0001111,PROD0073,1,303.83,0.1,273.45,273.45,153.12,CUST00360,2024-07-06,Delivered,Credit Card,0.1,0.03,Mia,Joshi,user360@email.com,North,B2B,Affiliate,2022-11-26,48,Male,Perfume Basic,Beauty,Perfume,153.12,3.9,2024,7,Jul,2024Q3,120.32999999999998
ITEM0001111124,ORD0001111,PROD0125,4,1773.27,0.1,1595.94,6383.76,3198.2,CUST00360,2024-07-06,Delivered,Credit Card,0.1,0.03,Mia,Joshi,user360@email.com,North,B2B,Affiliate,2022-11-26,48,Male,Camera Pro,Electronics,Camera,799.55,3.9,2024,7,Jul,2024Q3,3185.5600000000004
ITEM0001112109,ORD0001112,PROD0110,5,1848.39,0.05,1755.97,8779.85,3212.55,CUST01196,2024-07-30,Delivered,Net Banking,0.05,7.89,Amit,Brown,user1196@email.com,North,B2C,Organic Search,2022-04-09,53,Male,Backpack Elite,Sports,Backpack,642.51,4.5,2024,7,Jul,2024Q3,5567.3
ITEM0001112099,ORD0001112,PROD0100,5,1277.87,0.05,1213.98,6069.9,3464.05,CUST01196,2024-07-30,Delivered,Net Banking,0.05,7.89,Amit,Brown,user1196@email.com,North,B2C,Organic Search,2022-04-09,53,Male,Rug Elite,Home & Garden,Rug,692.81,3.1,2024,7,Jul,2024Q3,2605.8499999999995
ITEM0001112072,ORD0001112,PROD0073,2,303.83,0.05,288.64,577.28,306.24,CUST01196,2024-07-30,Delivered,Net Banking,0.05,7.89,Amit,Brown,user1196@email.com,North,B2C,Organic Search,2022-04-09,53,Male,Perfume Basic,Beauty,Perfume,153.12,3.9,2024,7,Jul,2024Q3,271.03999999999996
ITEM0001112129,ORD0001112,PROD0130,1,814.35,0.05,773.63,773.63,322.7,CUST01196,2024-07-30,Delivered,Net Banking,0.05,7.89,Amit,Brown,user1196@email.com,North,B2C,Organic Search,2022-04-09,53,Male,Jacket Basic,Clothing,Jacket,322.7,3.2,2024,7,Jul,2024Q3,450.93
ITEM0001113089,ORD0001113,PROD0090,2,1414.78,0.2,1131.82,2263.64,1541.74,CUST00063,2024-04-11,Delivered,Wallet,0.2,10.96,James,Miller,user63@email.com,West,B2C,Affiliate,2023-06-30,52,Female,Jacket Basic,Clothing,Jacket,770.87,4.3,2024,4,Apr,2024Q2,721.8999999999999
ITEM0001113102,ORD0001113,PROD0103,3,768.74,0.2,614.99,1844.97,1602.51,CUST00063,2024-04-11,Delivered,Wallet,0.2,10.96,James,Miller,user63@email.com,West,B2C,Affiliate,2023-06-30,52,Female,Bookshelf Basic,Home & Garden,Bookshelf,534.17,4.0,2024,4,Apr,2024Q2,242.46000000000004
ITEM0001114116,ORD0001114,PROD0117,4,318.31,0.0,318.31,1273.24,612.08,CUST00746,2024-12-26,Delivered,Debit Card,0.0,6.72,James,Davis,user746@email.com,South,Enterprise,Social Media,2024-06-13,40,Female,Face Mask Elite,Beauty,Face Mask,153.02,4.3,2024,12,Dec,2024Q4,661.16
ITEM0001114039,ORD0001114,PROD0040,2,80.55,0.0,80.55,161.1,50.42,CUST00746,2024-12-26,Delivered,Debit Card,0.0,6.72,James,Davis,user746@email.com,South,Enterprise,Social Media,2024-06-13,40,Female,Smartphone Plus,Electronics,Smartphone,25.21,2.6,2024,12,Dec,2024Q4,110.67999999999999
ITEM0001114099,ORD0001114,PROD0100,3,1277.87,0.0,1277.87,3833.61,2078.43,CUST00746,2024-12-26,Delivered,Debit Card,0.0,6.72,James,Davis,user746@email.com,South,Enterprise,Social Media,2024-06-13,40,Female,Rug Elite,Home & Garden,Rug,692.81,3.1,2024,12,Dec,2024Q4,1755.1800000000003
ITEM0001115021,ORD0001115,PROD0022,3,34.48,0.0,34.48,103.44,70.17,CUST00830,2024-04-24,Delivered,Credit Card,0.0,7.15,Isabella,Kumar,user830@email.com,North,B2C,Referral,2023-07-14,42,Male,Plant Pot Basic,Home & Garden,Plant Pot,23.39,3.5,2024,4,Apr,2024Q2,33.269999999999996
ITEM0001115075,ORD0001115,PROD0076,1,981.83,0.0,981.83,981.83,664.91,CUST00830,2024-04-24,Delivered,Credit Card,0.0,7.15,Isabella,Kumar,user830@email.com,North,B2C,Referral,2023-07-14,42,Male,Shampoo Elite,Beauty,Shampoo,664.91,4.7,2024,4,Apr,2024Q2,316.9200000000001
ITEM0001116046,ORD0001116,PROD0047,1,1473.13,0.1,1325.82,1325.82,670.05,CUST01718,2023-12-15,Delivered,Net Banking,0.1,9.72,Noah,Miller,user1718@email.com,West,B2C,Paid Search,2023-06-26,59,Male,Monitor Elite,Electronics,Monitor,670.05,5.0,2023,12,Dec,2023Q4,655.77
ITEM0001116066,ORD0001116,PROD0067,1,926.45,0.1,833.8,833.8,340.51,CUST01718,2023-12-15,Delivered,Net Banking,0.1,9.72,Noah,Miller,user1718@email.com,West,B2C,Paid Search,2023-06-26,59,Male,Cycling Helmet Ultra,Sports,Cycling Helmet,340.51,4.8,2023,12,Dec,2023Q4,493.28999999999996
ITEM0001116010,ORD0001116,PROD0011,1,386.39,0.1,347.75,347.75,198.29,CUST01718,2023-12-15,Delivered,Net Banking,0.1,9.72,Noah,Miller,user1718@email.com,West,B2C,Paid Search,2023-06-26,59,Male,Dress Basic,Clothing,Dress,198.29,4.3,2023,12,Dec,2023Q4,149.46
ITEM0001116131,ORD0001116,PROD0132,4,1288.83,0.1,1159.95,4639.8,2963.12,CUST01718,2023-12-15,Delivered,Net Banking,0.1,9.72,Noah,Miller,user1718@email.com,West,B2C,Paid Search,2023-06-26,59,Male,Sneakers Ultra,Clothing,Sneakers,740.78,2.7,2023,12,Dec,2023Q4,1676.6800000000003
ITEM0001116113,ORD0001116,PROD0114,4,998.72,0.1,898.85,3595.4,2503.48,CUST01718,2023-12-15,Delivered,Net Banking,0.1,9.72,Noah,Miller,user1718@email.com,West,B2C,Paid Search,2023-06-26,59,Male,Lipstick Basic,Beauty,Lipstick,625.87,2.7,2023,12,Dec,2023Q4,1091.92
ITEM0001117001,ORD0001117,PROD0002,4,765.17,0.0,765.17,3060.68,1960.2,CUST01109,2024-11-15,Delivered,Credit Card,0.0,7.29,Pooja,Williams,user1109@email.com,South,B2C,Paid Search,2024-07-22,19,Male,Tablet Ultra,Electronics,Tablet,490.05,4.1,2024,11,Nov,2024Q4,1100.4799999999998
ITEM0001117120,ORD0001117,PROD0121,2,924.56,0.0,924.56,1849.12,1116.06,CUST01109,2024-11-15,Delivered,Credit Card,0.0,7.29,Pooja,Williams,user1109@email.com,South,B2C,Paid Search,2024-07-22,19,Male,Laptop Pro,Electronics,Laptop,558.03,4.0,2024,11,Nov,2024Q4,733.06
ITEM0001118141,ORD0001118,PROD0142,2,1191.56,0.0,1191.56,2383.12,866.04,CUST00394,2024-03-28,Delivered,Wallet,0.0,2.42,Meera,Reddy,user394@email.com,West,B2B,Social Media,2023-03-05,34,Male,Plant Pot Elite,Home & Garden,Plant Pot,433.02,3.9,2024,3,Mar,2024Q1,1517.08
ITEM0001119039,ORD0001119,PROD0040,5,80.55,0.0,80.55,402.75,126.05,CUST00371,2024-11-17,Delivered,Net Banking,0.0,4.17,Mia,Taylor,user371@email.com,West,B2C,Organic Search,2024-11-01,18,Other,Smartphone Plus,Electronics,Smartphone,25.21,2.6,2024,11,Nov,2024Q4,276.7
ITEM0001120009,ORD0001120,PROD0010,5,1674.4,0.05,1590.68,7953.4,3194.95,CUST00395,2024-11-05,Processing,PayPal,0.05,0.48,Anjali,Taylor,user395@email.com,Central,B2C,Organic Search,2024-08-28,26,Female,Jacket Basic,Clothing,Jacket,638.99,3.2,2024,11,Nov,2024Q4,4758.45
ITEM0001121029,ORD0001121,PROD0030,2,1030.47,0.0,1030.47,2060.94,1040.06,CUST00549,2024-11-05,Delivered,PayPal,0.0,13.35,William,Smith,user549@email.com,East,B2B,Direct,2023-11-20,59,Male,Backpack Ultra,Sports,Backpack,520.03,4.2,2024,11,Nov,2024Q4,1020.8800000000001
ITEM0001123138,ORD0001123,PROD0139,1,762.92,0.0,762.92,762.92,566.52,CUST01959,2024-10-12,Delivered,UPI,0.0,7.86,Aarav,Smith,user1959@email.com,Central,B2C,Direct,2023-09-28,58,Female,Coffee Maker Elite,Home & Garden,Coffee Maker,566.52,4.9,2024,10,Oct,2024Q4,196.39999999999998
ITEM0001124084,ORD0001124,PROD0085,5,2532.05,0.0,2532.05,12660.25,3888.75,CUST01744,2023-08-24,Delivered,Net Banking,0.0,4.32,Meera,Garcia,user1744@email.com,East,B2B,Paid Search,2023-06-29,19,Male,Camera Basic,Electronics,Camera,777.75,2.8,2023,8,Aug,2023Q3,8771.5
ITEM0001124062,ORD0001124,PROD0063,3,364.34,0.0,364.34,1093.02,324.6,CUST01744,2023-08-24,Delivered,Net Banking,0.0,4.32,Meera,Garcia,user1744@email.com,East,B2B,Paid Search,2023-06-29,19,Male,Bookshelf Plus,Home & Garden,Bookshelf,108.2,2.7,2023,8,Aug,2023Q3,768.42
ITEM0001124077,ORD0001124,PROD0078,2,463.46,0.0,463.46,926.92,300.36,CUST01744,2023-08-24,Delivered,Net Banking,0.0,4.32,Meera,Garcia,user1744@email.com,East,B2B,Paid Search,2023-06-29,19,Male,Eye Cream Ultra,Beauty,Eye Cream,150.18,2.9,2023,8,Aug,2023Q3,626.56
